order_id,order_date,user_id,name,city,membership,restaurant_id,restaurant_name,cuisine,rating,total_amount,year,month,month_name,day_of_week,quarter,week_of_year,is_weekend,season,order_size
2842,2023-12-24,2478,User_2478,Chennai,Gold,297,Grand Tiffins Andhra,,,731.85,2023,12,December,Sunday,4,51,True,Winter,Large
2843,2023-11-30,1555,User_1555,Pune,Gold,390,Grand Restaurant Pure Veg,,,1416.7,2023,11,November,Thursday,4,48,False,Fall,Extra Large
2844,2023-08-15,2613,User_2613,Bangalore,Regular,74,Spice Dhaba Non-Veg,Chinese,4.3,304.37,2023,8,August,Tuesday,3,33,False,Summer,Medium
2845,2023-08-01,1336,User_1336,Bangalore,Regular,21,Grand Biryani Family Restaurant,Indian,3.5,570.67,2023,8,August,Tuesday,3,31,False,Summer,Medium
2846,2023-05-10,980,User_980,Chennai,Gold,283,Grand Kitchen Punjabi,,,382.16,2023,5,May,Wednesday,2,19,False,Spring,Medium
2847,2023-12-16,1480,User_1480,Pune,Gold,98,Ruchi Dhaba Non-Veg,Indian,4.0,705.96,2023,12,December,Saturday,4,50,True,Winter,Large
2848,2023-09-15,1345,User_1345,Pune,Regular,338,Grand Kitchen Non-Veg,,,749.56,2023,9,September,Friday,3,37,False,Fall,Large
2849,2023-12-25,92,User_92,Bangalore,Regular,273,Swagath Delights Andhra,Indian,3.9,238.33,2023,12,December,Monday,4,52,False,Winter,Small
2850,2023-03-19,284,User_284,Chennai,Regular,183,Taste of Biryani Non-Veg,Chinese,3.7,868.45,2023,3,March,Sunday,1,11,True,Spring,Large
2851,2023-12-07,1448,User_1448,Chennai,Regular,18,Annapurna Kitchen Family Restaurant,Italian,4.5,276.58,2023,12,December,Thursday,4,49,False,Winter,Small
2852,2023-07-28,2782,User_2782,Pune,Gold,320,Hotel Cafe Multicuisine,,,362.66,2023,7,July,Friday,3,30,False,Summer,Medium
2853,2023-08-26,172,User_172,Chennai,Gold,139,Ruchi Cafe South Indian,Mexican,4.8,295.49,2023,8,August,Saturday,3,34,True,Summer,Small
2854,2023-12-15,2398,User_2398,Bangalore,Gold,213,Amma Dhaba Punjabi,Indian,3.7,403.55,2023,12,December,Friday,4,50,False,Winter,Medium
2855,2023-02-08,1872,User_1872,Chennai,Regular,465,Sai Eatery North Indian,,,597.31,2023,2,February,Wednesday,1,6,False,Winter,Medium
2856,2023-12-14,180,User_180,Pune,Gold,120,Classic Biryani Multicuisine,Italian,3.2,661.59,2023,12,December,Thursday,4,50,False,Winter,Large
2857,2023-04-21,1443,User_1443,Bangalore,Regular,481,Sai Restaurant Non-Veg,,,455.68,2023,4,April,Friday,2,16,False,Spring,Medium
2858,2023-07-30,2830,User_2830,Pune,Gold,318,Hotel Tiffins Pure Veg,,,202.75,2023,7,July,Sunday,3,30,True,Summer,Small
2859,2023-11-18,2512,User_2512,Bangalore,Regular,73,Spice Mess Andhra,Mexican,3.1,225.27,2023,11,November,Saturday,4,46,True,Fall,Small
2860,2023-06-23,650,User_650,Chennai,Gold,323,Taste of Mess Chinese,,,1194.38,2023,6,June,Friday,2,25,False,Summer,Extra Large
2861,2023-09-17,1774,User_1774,Bangalore,Regular,206,Swagath Biryani Non-Veg,Mexican,3.2,1376.41,2023,9,September,Sunday,3,37,True,Fall,Extra Large
2862,2023-05-14,537,User_537,Bangalore,Regular,159,Darbar Dhaba Punjabi,Mexican,4.9,1338.59,2023,5,May,Sunday,2,19,True,Spring,Extra Large
2863,2023-05-30,1347,User_1347,Chennai,Gold,6,Ruchi Restaurant South Indian,Chinese,4.8,984.01,2023,5,May,Tuesday,2,22,False,Spring,Extra Large
2864,2023-06-08,63,User_63,Pune,Regular,408,Darbar Eatery Family Restaurant,,,301.78,2023,6,June,Thursday,2,23,False,Summer,Medium
2865,2023-03-07,210,User_210,Chennai,Regular,12,Royal Foods Multicuisine,Mexican,3.4,402.63,2023,3,March,Tuesday,1,10,False,Spring,Medium
2866,2023-03-28,1850,User_1850,Chennai,Gold,359,Sri Foods South Indian,,,891.25,2023,3,March,Tuesday,1,13,False,Spring,Large
2867,2023-09-15,2207,User_2207,Chennai,Gold,314,New Eatery Punjabi,,,1194.26,2023,9,September,Friday,3,37,False,Fall,Extra Large
2868,2023-04-15,368,User_368,Pune,Regular,75,New Cafe South Indian,Chinese,4.2,426.81,2023,4,April,Saturday,2,15,True,Spring,Medium
2869,2023-01-12,520,User_520,Chennai,Regular,476,Royal Curry House Multicuisine,,,759.41,2023,1,January,Thursday,1,2,False,Winter,Large
2870,2023-05-08,2894,User_2894,Pune,Gold,46,Udupi Delights Family Restaurant,Chinese,3.6,1279.16,2023,5,May,Monday,2,19,False,Spring,Extra Large
2871,2023-10-29,1594,User_1594,Bangalore,Regular,334,Darbar Tiffins Family Restaurant,,,543.29,2023,10,October,Sunday,4,43,True,Fall,Medium
2872,2023-03-04,2873,User_2873,Pune,Gold,150,Sri Cafe Non-Veg,Indian,4.2,428.44,2023,3,March,Saturday,1,9,True,Spring,Medium
2873,2023-10-11,511,User_511,Chennai,Regular,376,Amma Cafe Non-Veg,,,1312.52,2023,10,October,Wednesday,4,41,False,Fall,Extra Large
2874,2023-05-13,2582,User_2582,Hyderabad,Gold,259,Amma Curry House Family Restaurant,Mexican,3.7,1115.2,2023,5,May,Saturday,2,19,True,Spring,Extra Large
2875,2023-05-22,1531,User_1531,Bangalore,Gold,229,Ruchi Mess Family Restaurant,Italian,3.8,594.49,2023,5,May,Monday,2,21,False,Spring,Medium
2876,2023-11-19,2895,User_2895,Chennai,Gold,162,New Foods Multicuisine,Italian,3.3,376.09,2023,11,November,Sunday,4,46,True,Fall,Medium
2877,2023-03-25,2141,User_2141,Bangalore,Gold,358,Udupi Cafe North Indian,,,116.9,2023,3,March,Saturday,1,12,True,Spring,Small
2878,2023-11-23,2142,User_2142,Chennai,Gold,290,Taste of Kitchen Chinese,,,1472.08,2023,11,November,Thursday,4,47,False,Fall,Extra Large
2879,2023-10-31,1016,User_1016,Hyderabad,Gold,464,Ruchi Cafe Multicuisine,,,1492.11,2023,10,October,Tuesday,4,44,False,Fall,Extra Large
2880,2023-12-19,1573,User_1573,Chennai,Gold,321,Sai Restaurant Non-Veg,,,1470.38,2023,12,December,Tuesday,4,51,False,Winter,Extra Large
2881,2023-06-17,2029,User_2029,Pune,Gold,282,Hotel Curry House Chinese,,,488.33,2023,6,June,Saturday,2,24,True,Summer,Medium
2882,2023-12-13,2365,User_2365,Hyderabad,Regular,279,Sri Tiffins Andhra,,,1244.26,2023,12,December,Wednesday,4,50,False,Winter,Extra Large
2883,2023-10-03,1875,User_1875,Chennai,Gold,103,Darbar Restaurant North Indian,Mexican,4.9,543.32,2023,10,October,Tuesday,4,40,False,Fall,Medium
2884,2023-09-05,1566,User_1566,Pune,Regular,254,Ruchi Dhaba Chinese,Indian,4.7,1256.37,2023,9,September,Tuesday,3,36,False,Fall,Extra Large
2885,2023-12-09,2973,User_2973,Hyderabad,Gold,139,Ruchi Cafe South Indian,Mexican,4.8,651.91,2023,12,December,Saturday,4,49,True,Winter,Large
2886,2023-11-01,1759,User_1759,Chennai,Regular,319,Darbar Eatery Family Restaurant,,,178.83,2023,11,November,Wednesday,4,44,False,Fall,Small
2887,2023-06-09,1541,User_1541,Chennai,Regular,113,Darbar Biryani Pure Veg,Chinese,5.0,531.97,2023,6,June,Friday,2,23,False,Summer,Medium
2888,2023-10-16,2787,User_2787,Pune,Regular,212,Sai Delights North Indian,Indian,3.2,1055.25,2023,10,October,Monday,4,42,False,Fall,Extra Large
2889,2023-03-13,2998,User_2998,Bangalore,Regular,92,Amma Delights Pure Veg,Mexican,4.9,186.4,2023,3,March,Monday,1,11,False,Spring,Small
2890,2023-07-30,1783,User_1783,Hyderabad,Regular,64,New Restaurant Chinese,Chinese,4.5,1049.6,2023,7,July,Sunday,3,30,True,Summer,Extra Large
2891,2023-07-04,1627,User_1627,Pune,Regular,19,Classic Biryani Chinese,Indian,3.6,1473.11,2023,7,July,Tuesday,3,27,False,Summer,Extra Large
2892,2023-01-21,1240,User_1240,Pune,Gold,214,Amma Foods North Indian,Chinese,3.4,281.23,2023,1,January,Saturday,1,3,True,Winter,Small
2893,2023-01-09,907,User_907,Bangalore,Regular,419,Darbar Delights Andhra,,,838.33,2023,1,January,Monday,1,2,False,Winter,Large
2894,2023-09-09,1582,User_1582,Hyderabad,Regular,265,Udupi Curry House Andhra,Chinese,4.2,157.1,2023,9,September,Saturday,3,36,True,Fall,Small
2895,2023-03-13,2156,User_2156,Bangalore,Gold,395,Royal Restaurant Punjabi,,,252.89,2023,3,March,Monday,1,11,False,Spring,Small
2896,2023-07-04,1284,User_1284,Chennai,Regular,440,Annapurna Kitchen North Indian,,,892.11,2023,7,July,Tuesday,3,27,False,Summer,Large
2897,2023-10-11,1757,User_1757,Chennai,Gold,239,Sai Curry House North Indian,Indian,4.9,212.07,2023,10,October,Wednesday,4,41,False,Fall,Small
2898,2023-07-24,130,User_130,Hyderabad,Gold,115,Annapurna Eatery Non-Veg,Chinese,3.3,1426.51,2023,7,July,Monday,3,30,False,Summer,Extra Large
2899,2023-04-03,496,User_496,Chennai,Regular,19,Classic Biryani Chinese,Indian,3.6,1346.23,2023,4,April,Monday,2,14,False,Spring,Extra Large
2900,2023-08-09,2729,User_2729,Hyderabad,Gold,3,Darbar Eatery Andhra,Mexican,4.3,1302.69,2023,8,August,Wednesday,3,32,False,Summer,Extra Large
2901,2023-12-12,399,User_399,Bangalore,Regular,236,Hotel Eatery Non-Veg,Italian,4.2,322.35,2023,12,December,Tuesday,4,50,False,Winter,Medium
2902,2023-05-10,2289,User_2289,Pune,Gold,261,Spice Mess Non-Veg,Italian,3.5,1205.45,2023,5,May,Wednesday,2,19,False,Spring,Extra Large
2903,2023-07-19,669,User_669,Chennai,Gold,385,Ruchi Mess Multicuisine,,,1237.71,2023,7,July,Wednesday,3,29,False,Summer,Extra Large
2904,2023-01-14,2925,User_2925,Bangalore,Regular,27,Darbar Dhaba Pure Veg,Italian,4.4,1079.21,2023,1,January,Saturday,1,2,True,Winter,Extra Large
2905,2023-12-07,627,User_627,Pune,Regular,6,Ruchi Restaurant South Indian,Chinese,4.8,1327.79,2023,12,December,Thursday,4,49,False,Winter,Extra Large
2906,2023-04-12,2139,User_2139,Bangalore,Gold,407,Grand Cafe Chinese,,,447.72,2023,4,April,Wednesday,2,15,False,Spring,Medium
2907,2023-11-10,2170,User_2170,Bangalore,Regular,296,Grand Restaurant Multicuisine,,,555.81,2023,11,November,Friday,4,45,False,Fall,Medium
2908,2023-01-17,2798,User_2798,Pune,Regular,331,Spice Biryani Non-Veg,,,937.24,2023,1,January,Tuesday,1,3,False,Winter,Extra Large
2909,2023-02-11,1394,User_1394,Bangalore,Gold,466,Sai Cafe South Indian,,,419.1,2023,2,February,Saturday,1,6,True,Winter,Medium
2910,2023-05-04,1825,User_1825,Hyderabad,Regular,270,Taste of Biryani North Indian,Mexican,3.8,133.99,2023,5,May,Thursday,2,18,False,Spring,Small
2911,2023-06-15,2770,User_2770,Hyderabad,Regular,111,Ruchi Dhaba Chinese,Mexican,4.2,1126.21,2023,6,June,Thursday,2,24,False,Summer,Extra Large
2912,2023-11-16,357,User_357,Hyderabad,Gold,223,Amma Eatery Punjabi,Italian,3.4,253.91,2023,11,November,Thursday,4,46,False,Fall,Small
2913,2023-03-19,175,User_175,Hyderabad,Gold,356,Hotel Foods Multicuisine,,,404.83,2023,3,March,Sunday,1,11,True,Spring,Medium
2914,2023-01-02,1676,User_1676,Bangalore,Gold,4,Annapurna Curry House Pure Veg,Chinese,4.1,852.33,2023,1,January,Monday,1,1,False,Winter,Large
2915,2023-05-03,2816,User_2816,Chennai,Regular,98,Ruchi Dhaba Non-Veg,Indian,4.0,1177.09,2023,5,May,Wednesday,2,18,False,Spring,Extra Large
2916,2023-06-19,2015,User_2015,Chennai,Gold,396,Taste of Delights Non-Veg,,,890.6,2023,6,June,Monday,2,25,False,Summer,Large
2917,2023-07-18,2636,User_2636,Hyderabad,Regular,214,Amma Foods North Indian,Chinese,3.4,415.66,2023,7,July,Tuesday,3,29,False,Summer,Medium
2918,2023-07-15,550,User_550,Chennai,Gold,338,Grand Kitchen Non-Veg,,,165.99,2023,7,July,Saturday,3,28,True,Summer,Small
2919,2023-04-30,1275,User_1275,Chennai,Gold,496,Swagath Eatery Multicuisine,,,380.37,2023,4,April,Sunday,2,17,True,Spring,Medium
2920,2023-11-09,436,User_436,Bangalore,Gold,43,Sai Cafe North Indian,Chinese,4.9,642.22,2023,11,November,Thursday,4,45,False,Fall,Large
2921,2023-11-01,2301,User_2301,Bangalore,Gold,280,Taste of Dhaba Andhra,,,859.94,2023,11,November,Wednesday,4,44,False,Fall,Large
2922,2023-02-01,2296,User_2296,Hyderabad,Gold,176,Classic Delights North Indian,Italian,4.0,290.6,2023,2,February,Wednesday,1,5,False,Winter,Small
2923,2023-01-27,2605,User_2605,Hyderabad,Gold,147,Amma Cafe South Indian,Italian,3.2,117.16,2023,1,January,Friday,1,4,False,Winter,Small
2924,2023-05-02,1828,User_1828,Chennai,Regular,177,Udupi Restaurant South Indian,Indian,3.9,828.65,2023,5,May,Tuesday,2,18,False,Spring,Large
2925,2023-03-04,534,User_534,Bangalore,Gold,480,Ruchi Curry House South Indian,,,1199.79,2023,3,March,Saturday,1,9,True,Spring,Extra Large
2926,2023-09-06,2197,User_2197,Bangalore,Regular,239,Sai Curry House North Indian,Indian,4.9,636.54,2023,9,September,Wednesday,3,36,False,Fall,Large
2927,2023-06-17,145,User_145,Hyderabad,Regular,211,Darbar Mess Multicuisine,Chinese,3.1,709.96,2023,6,June,Saturday,2,24,True,Summer,Large
2928,2023-01-19,415,User_415,Pune,Gold,89,Amma Eatery Punjabi,Indian,4.3,271.39,2023,1,January,Thursday,1,3,False,Winter,Small
2929,2023-08-27,1990,User_1990,Chennai,Regular,458,Swagath Mess Pure Veg,,,1413.89,2023,8,August,Sunday,3,34,True,Summer,Extra Large
2930,2023-02-15,2407,User_2407,Chennai,Regular,129,New Cafe North Indian,Indian,4.1,988.15,2023,2,February,Wednesday,1,7,False,Winter,Extra Large
2931,2023-04-24,2988,User_2988,Pune,Gold,278,Swagath Mess Non-Veg,,,171.33,2023,4,April,Monday,2,17,False,Spring,Small
2932,2023-12-06,2922,User_2922,Chennai,Gold,215,Spice Biryani Punjabi,Mexican,4.4,342.33,2023,12,December,Wednesday,4,49,False,Winter,Medium
2933,2023-05-01,1072,User_1072,Bangalore,Regular,465,Sai Eatery North Indian,,,513.29,2023,5,May,Monday,2,18,False,Spring,Medium
2934,2023-06-16,1823,User_1823,Hyderabad,Regular,26,Spice Eatery Family Restaurant,Chinese,4.6,416.1,2023,6,June,Friday,2,24,False,Summer,Medium
2935,2023-02-21,955,User_955,Pune,Regular,471,Swagath Tiffins Punjabi,,,1082.83,2023,2,February,Tuesday,1,8,False,Winter,Extra Large
2936,2023-06-23,1817,User_1817,Bangalore,Gold,245,Classic Biryani North Indian,Mexican,3.5,919.46,2023,6,June,Friday,2,25,False,Summer,Extra Large
2937,2023-06-12,2683,User_2683,Pune,Gold,454,Taste of Dhaba South Indian,,,1458.26,2023,6,June,Monday,2,24,False,Summer,Extra Large
2938,2023-06-02,646,User_646,Pune,Gold,346,Amma Dhaba Non-Veg,,,816.17,2023,6,June,Friday,2,22,False,Summer,Large
2939,2023-02-26,1977,User_1977,Pune,Gold,398,Royal Tiffins Pure Veg,,,1094.79,2023,2,February,Sunday,1,8,True,Winter,Extra Large
2940,2023-09-27,2402,User_2402,Bangalore,Gold,193,Swagath Eatery Multicuisine,Chinese,3.8,460.1,2023,9,September,Wednesday,3,39,False,Fall,Medium
2941,2023-07-16,2557,User_2557,Chennai,Gold,210,Annapurna Restaurant South Indian,Indian,4.7,871.05,2023,7,July,Sunday,3,28,True,Summer,Large
2942,2023-08-25,827,User_827,Chennai,Gold,270,Taste of Biryani North Indian,Mexican,3.8,761.45,2023,8,August,Friday,3,34,False,Summer,Large
2943,2023-06-21,228,User_228,Pune,Regular,383,Amma Biryani North Indian,,,1231.05,2023,6,June,Wednesday,2,25,False,Summer,Extra Large
2944,2023-05-13,1764,User_1764,Pune,Gold,258,Spice Curry House Chinese,Indian,3.0,893.0,2023,5,May,Saturday,2,19,True,Spring,Large
2945,2023-04-22,293,User_293,Bangalore,Gold,328,Ruchi Curry House Andhra,,,687.98,2023,4,April,Saturday,2,16,True,Spring,Large
2946,2023-12-07,2139,User_2139,Bangalore,Gold,243,Grand Tiffins South Indian,Chinese,4.8,922.77,2023,12,December,Thursday,4,49,False,Winter,Extra Large
2947,2023-09-11,137,User_137,Hyderabad,Gold,269,Udupi Mess Pure Veg,Indian,3.5,989.65,2023,9,September,Monday,3,37,False,Fall,Extra Large
2948,2023-03-06,1488,User_1488,Hyderabad,Gold,289,Sri Biryani Punjabi,,,395.17,2023,3,March,Monday,1,10,False,Spring,Medium
2949,2023-02-04,1828,User_1828,Chennai,Regular,394,Grand Tiffins South Indian,,,653.92,2023,2,February,Saturday,1,5,True,Winter,Large
2950,2023-11-11,2123,User_2123,Bangalore,Regular,258,Spice Curry House Chinese,Indian,3.0,1248.55,2023,11,November,Saturday,4,45,True,Fall,Extra Large
2951,2023-04-26,787,User_787,Pune,Gold,282,Hotel Curry House Chinese,,,207.0,2023,4,April,Wednesday,2,17,False,Spring,Small
2952,2023-03-06,226,User_226,Chennai,Regular,472,Darbar Delights Family Restaurant,,,313.55,2023,3,March,Monday,1,10,False,Spring,Medium
2953,2023-08-19,2455,User_2455,Hyderabad,Gold,255,Hotel Tiffins Punjabi,Mexican,3.1,131.15,2023,8,August,Saturday,3,33,True,Summer,Small
2954,2023-12-05,2029,User_2029,Pune,Gold,489,Swagath Foods Punjabi,,,1293.59,2023,12,December,Tuesday,4,49,False,Winter,Extra Large
2955,2023-12-22,2554,User_2554,Hyderabad,Gold,483,Darbar Restaurant Family Restaurant,,,519.34,2023,12,December,Friday,4,51,False,Winter,Medium
2956,2023-08-29,2557,User_2557,Chennai,Gold,287,Amma Cafe South Indian,,,1172.81,2023,8,August,Tuesday,3,35,False,Summer,Extra Large
2957,2023-05-29,2281,User_2281,Bangalore,Gold,311,New Delights Family Restaurant,,,111.8,2023,5,May,Monday,2,22,False,Spring,Small
2958,2023-05-20,2138,User_2138,Chennai,Regular,402,Sai Restaurant Andhra,,,1176.3,2023,5,May,Saturday,2,20,True,Spring,Extra Large
2959,2023-06-28,2987,User_2987,Pune,Gold,348,Royal Restaurant Andhra,,,419.79,2023,6,June,Wednesday,2,26,False,Summer,Medium
2960,2023-03-21,2448,User_2448,Hyderabad,Regular,382,Annapurna Mess Andhra,,,761.28,2023,3,March,Tuesday,1,12,False,Spring,Large
2961,2023-12-22,80,User_80,Chennai,Gold,287,Amma Cafe South Indian,,,571.87,2023,12,December,Friday,4,51,False,Winter,Medium
2962,2023-11-22,2024,User_2024,Chennai,Regular,489,Swagath Foods Punjabi,,,913.82,2023,11,November,Wednesday,4,47,False,Fall,Extra Large
2963,2023-04-10,2858,User_2858,Hyderabad,Regular,256,Sri Curry House Andhra,Italian,3.1,939.05,2023,4,April,Monday,2,15,False,Spring,Extra Large
2964,2023-04-07,884,User_884,Pune,Gold,296,Grand Restaurant Multicuisine,,,570.4,2023,4,April,Friday,2,14,False,Spring,Medium
2965,2023-11-26,2926,User_2926,Hyderabad,Regular,114,Ruchi Mess Andhra,Indian,3.9,1190.41,2023,11,November,Sunday,4,47,True,Fall,Extra Large
2966,2023-02-14,730,User_730,Bangalore,Regular,422,Sai Curry House South Indian,,,622.78,2023,2,February,Tuesday,1,7,False,Winter,Large
2967,2023-05-13,1500,User_1500,Hyderabad,Regular,69,Classic Tiffins Punjabi,Chinese,4.9,407.29,2023,5,May,Saturday,2,19,True,Spring,Medium
2968,2023-02-28,2470,User_2470,Hyderabad,Regular,67,Swagath Tiffins Andhra,Mexican,4.1,1367.11,2023,2,February,Tuesday,1,9,False,Winter,Extra Large
2969,2023-09-08,577,User_577,Chennai,Gold,181,Classic Foods Pure Veg,Indian,4.0,1139.62,2023,9,September,Friday,3,36,False,Fall,Extra Large
2970,2023-05-17,1824,User_1824,Bangalore,Regular,118,Amma Mess Pure Veg,Mexican,3.8,1203.75,2023,5,May,Wednesday,2,20,False,Spring,Extra Large
2971,2023-08-09,335,User_335,Chennai,Gold,149,Amma Restaurant South Indian,Mexican,3.6,148.62,2023,8,August,Wednesday,3,32,False,Summer,Small
2972,2023-04-04,484,User_484,Hyderabad,Regular,353,Sai Delights South Indian,,,517.98,2023,4,April,Tuesday,2,14,False,Spring,Medium
2973,2023-05-05,1156,User_1156,Pune,Gold,101,Sai Kitchen South Indian,Mexican,3.9,175.42,2023,5,May,Friday,2,18,False,Spring,Small
2974,2023-12-03,2110,User_2110,Chennai,Regular,95,Classic Biryani North Indian,Indian,3.7,174.84,2023,12,December,Sunday,4,48,True,Winter,Small
2975,2023-09-16,2534,User_2534,Bangalore,Regular,131,Hotel Restaurant Non-Veg,Italian,3.4,1345.92,2023,9,September,Saturday,3,37,True,Fall,Extra Large
2976,2023-11-08,1673,User_1673,Chennai,Regular,364,Sri Foods Non-Veg,,,786.53,2023,11,November,Wednesday,4,45,False,Fall,Large
2977,2023-10-05,2233,User_2233,Hyderabad,Regular,75,New Cafe South Indian,Chinese,4.2,548.98,2023,10,October,Thursday,4,40,False,Fall,Medium
2978,2023-02-08,2477,User_2477,Bangalore,Gold,201,Spice Cafe Pure Veg,Mexican,3.4,523.39,2023,2,February,Wednesday,1,6,False,Winter,Medium
2979,2023-03-08,482,User_482,Hyderabad,Regular,231,New Dhaba Punjabi,Indian,4.1,388.75,2023,3,March,Wednesday,1,10,False,Spring,Medium
2980,2023-10-27,2169,User_2169,Bangalore,Regular,152,Hotel Curry House Punjabi,Indian,4.8,795.74,2023,10,October,Friday,4,43,False,Fall,Large
2981,2023-01-30,2485,User_2485,Chennai,Gold,242,Classic Dhaba Punjabi,Mexican,4.0,1134.32,2023,1,January,Monday,1,5,False,Winter,Extra Large
2982,2023-01-23,1429,User_1429,Chennai,Gold,493,Darbar Restaurant Multicuisine,,,1188.86,2023,1,January,Monday,1,4,False,Winter,Extra Large
2983,2023-09-02,1223,User_1223,Chennai,Regular,108,Darbar Curry House North Indian,Chinese,4.0,958.82,2023,9,September,Saturday,3,35,True,Fall,Extra Large
2984,2023-10-16,2412,User_2412,Chennai,Gold,320,Hotel Cafe Multicuisine,,,902.55,2023,10,October,Monday,4,42,False,Fall,Extra Large
2985,2023-04-30,457,User_457,Chennai,Regular,125,Sai Foods Family Restaurant,Chinese,4.3,838.81,2023,4,April,Sunday,2,17,True,Spring,Large
2986,2023-12-06,1598,User_1598,Bangalore,Gold,215,Spice Biryani Punjabi,Mexican,4.4,1206.63,2023,12,December,Wednesday,4,49,False,Winter,Extra Large
2987,2023-03-30,2797,User_2797,Hyderabad,Gold,61,Hotel Curry House North Indian,Italian,4.4,531.04,2023,3,March,Thursday,1,13,False,Spring,Medium
2988,2023-05-18,15,User_15,Bangalore,Regular,397,Amma Foods Family Restaurant,,,334.27,2023,5,May,Thursday,2,20,False,Spring,Medium
2989,2023-04-09,1585,User_1585,Bangalore,Regular,352,Hotel Kitchen Multicuisine,,,915.07,2023,4,April,Sunday,2,14,True,Spring,Extra Large
2990,2023-10-05,1539,User_1539,Hyderabad,Regular,258,Spice Curry House Chinese,Indian,3.0,859.11,2023,10,October,Thursday,4,40,False,Fall,Large
2991,2023-05-05,315,User_315,Chennai,Gold,436,Swagath Tiffins Punjabi,,,1024.72,2023,5,May,Friday,2,18,False,Spring,Extra Large
2992,2023-08-11,813,User_813,Bangalore,Gold,317,Darbar Cafe Pure Veg,,,686.91,2023,8,August,Friday,3,32,False,Summer,Large
2993,2023-10-18,950,User_950,Chennai,Regular,396,Taste of Delights Non-Veg,,,246.72,2023,10,October,Wednesday,4,42,False,Fall,Small
2994,2023-07-15,168,User_168,Hyderabad,Gold,9,Classic Mess Family Restaurant,Italian,3.1,590.22,2023,7,July,Saturday,3,28,True,Summer,Medium
2995,2023-04-14,70,User_70,Bangalore,Gold,352,Hotel Kitchen Multicuisine,,,1496.45,2023,4,April,Friday,2,15,False,Spring,Extra Large
2996,2023-09-02,602,User_602,Pune,Regular,217,Royal Eatery Family Restaurant,Indian,4.8,1287.3,2023,9,September,Saturday,3,35,True,Fall,Extra Large
